occurrence_date,report_date,report_year,neighbourhood_name,premises_type,status
2020-02-04T00:00:00Z,2020-02-06T00:00:00Z,2020,York University Heights (27),Educational,STOLEN
2020-05-31T00:00:00Z,2020-06-01T00:00:00Z,2020,York University Heights (27),Outside,STOLEN
2017-07-19T00:00:00Z,2017-07-20T00:00:00Z,2017,York University Heights (27),Apartment,STOLEN
2017-08-25T00:00:00Z,2017-08-25T00:00:00Z,2017,York University Heights (27),Other,RECOVERED
2018-06-02T00:00:00Z,2018-06-04T00:00:00Z,2018,York University Heights (27),Outside,STOLEN
2018-06-08T00:00:00Z,2018-06-09T00:00:00Z,2018,York University Heights (27),Outside,STOLEN
2018-06-08T00:00:00Z,2018-06-09T00:00:00Z,2018,York University Heights (27),Outside,STOLEN
2018-06-29T00:00:00Z,2018-06-29T00:00:00Z,2018,York University Heights (27),Outside,STOLEN
2018-09-16T00:00:00Z,2018-09-16T00:00:00Z,2018,York University Heights (27),Outside,STOLEN
2014-04-11T00:00:00Z,2014-04-12T00:00:00Z,2014,York University Heights (27),Apartment,UNKNOWN
2014-11-08T00:00:00Z,2014-11-08T00:00:00Z,2014,York University Heights (27),Outside,STOLEN
2015-04-29T00:00:00Z,2015-04-29T00:00:00Z,2015,York University Heights (27),Outside,STOLEN
2016-05-27T00:00:00Z,2016-05-30T00:00:00Z,2016,Downsview-Roding-CFB (26),House,STOLEN
2020-07-17T00:00:00Z,2020-07-18T00:00:00Z,2020,Yorkdale-Glen Park (31),Apartment,STOLEN
2017-07-11T00:00:00Z,2017-07-12T00:00:00Z,2017,Long Branch (19),Apartment,STOLEN
2016-05-27T00:00:00Z,2016-05-30T00:00:00Z,2016,Downsview-Roding-CFB (26),House,STOLEN
2017-08-23T00:00:00Z,2017-08-23T00:00:00Z,2017,Long Branch (19),Transit,STOLEN
2018-12-01T00:00:00Z,2018-12-02T00:00:00Z,2018,Downsview-Roding-CFB (26),Other,STOLEN
2017-09-01T00:00:00Z,2017-09-05T00:00:00Z,2017,Long Branch (19),Apartment,STOLEN
2020-07-17T00:00:00Z,2020-07-18T00:00:00Z,2020,Yorkdale-Glen Park (31),Apartment,STOLEN
2018-12-10T00:00:00Z,2018-12-11T00:00:00Z,2018,Downsview-Roding-CFB (26),House,STOLEN
2017-09-22T00:00:00Z,2017-09-25T00:00:00Z,2017,Long Branch (19),Apartment,STOLEN
2018-01-10T00:00:00Z,2018-01-10T00:00:00Z,2018,Long Branch (19),Transit,STOLEN
2017-05-25T00:00:00Z,2017-05-26T00:00:00Z,2017,Alderwood (20),Outside,STOLEN
2018-11-01T00:00:00Z,2019-05-19T00:00:00Z,2019,Downsview-Roding-CFB (26),Apartment,STOLEN
2018-02-19T00:00:00Z,2018-02-19T00:00:00Z,2018,Long Branch (19),Outside,STOLEN
2020-07-20T00:00:00Z,2020-07-21T00:00:00Z,2020,Yorkdale-Glen Park (31),Commercial,STOLEN
2017-06-17T00:00:00Z,2017-06-20T00:00:00Z,2017,Alderwood (20),Outside,STOLEN
2018-11-01T00:00:00Z,2019-05-19T00:00:00Z,2019,Downsview-Roding-CFB (26),Apartment,STOLEN
2018-05-23T00:00:00Z,2018-05-23T00:00:00Z,2018,Long Branch (19),Apartment,STOLEN
2020-07-18T00:00:00Z,2020-07-22T00:00:00Z,2020,Yorkdale-Glen Park (31),Outside,STOLEN
2017-08-11T00:00:00Z,2017-12-15T00:00:00Z,2017,Alderwood (20),House,STOLEN
2015-06-02T00:00:00Z,2015-06-02T00:00:00Z,2015,Downsview-Roding-CFB (26),Outside,STOLEN
2016-07-24T00:00:00Z,2016-08-02T00:00:00Z,2016,Downsview-Roding-CFB (26),Apartment,STOLEN
2016-07-24T00:00:00Z,2016-08-02T00:00:00Z,2016,Downsview-Roding-CFB (26),Apartment,STOLEN
2018-11-16T00:00:00Z,2018-11-18T00:00:00Z,2018,Downsview-Roding-CFB (26),Apartment,STOLEN
2019-11-14T00:00:00Z,2019-11-14T00:00:00Z,2019,Downsview-Roding-CFB (26),Other,UNKNOWN
2020-07-11T00:00:00Z,2020-07-26T00:00:00Z,2020,Downsview-Roding-CFB (26),Other,STOLEN
2017-07-03T00:00:00Z,2017-07-03T00:00:00Z,2017,Downsview-Roding-CFB (26),Apartment,STOLEN
2018-07-19T00:00:00Z,2018-07-20T00:00:00Z,2018,Downsview-Roding-CFB (26),Commercial,STOLEN
2015-09-15T00:00:00Z,2015-10-26T00:00:00Z,2015,Downsview-Roding-CFB (26),Other,STOLEN
2020-06-29T00:00:00Z,2020-06-30T00:00:00Z,2020,Downsview-Roding-CFB (26),Outside,STOLEN
2017-08-08T00:00:00Z,2017-08-08T00:00:00Z,2017,York University Heights (27),Educational,STOLEN
2019-07-18T00:00:00Z,2019-07-18T00:00:00Z,2019,Downsview-Roding-CFB (26),Other,STOLEN
2019-08-02T00:00:00Z,2019-08-02T00:00:00Z,2019,Downsview-Roding-CFB (26),Outside,STOLEN
2019-08-02T00:00:00Z,2019-08-06T00:00:00Z,2019,Downsview-Roding-CFB (26),Outside,STOLEN
2020-06-18T00:00:00Z,2020-06-18T00:00:00Z,2020,Downsview-Roding-CFB (26),Apartment,RECOVERED
2018-02-15T00:00:00Z,2018-02-17T00:00:00Z,2018,Downsview-Roding-CFB (26),Outside,STOLEN
2018-06-25T00:00:00Z,2018-06-25T00:00:00Z,2018,Downsview-Roding-CFB (26),Outside,STOLEN
2018-07-12T00:00:00Z,2018-07-13T00:00:00Z,2018,Downsview-Roding-CFB (26),Commercial,STOLEN
2018-09-06T00:00:00Z,2018-09-06T00:00:00Z,2018,Downsview-Roding-CFB (26),Outside,STOLEN
2015-07-27T00:00:00Z,2015-07-28T00:00:00Z,2015,Downsview-Roding-CFB (26),Other,STOLEN
2015-07-28T00:00:00Z,2015-07-29T00:00:00Z,2015,Downsview-Roding-CFB (26),Apartment,STOLEN
2015-09-10T00:00:00Z,2015-09-21T00:00:00Z,2015,Downsview-Roding-CFB (26),Outside,STOLEN
2016-09-12T00:00:00Z,2016-09-12T00:00:00Z,2016,Downsview-Roding-CFB (26),Transit,STOLEN
2017-06-21T00:00:00Z,2017-06-22T00:00:00Z,2017,Downsview-Roding-CFB (26),Transit,STOLEN
2017-01-24T00:00:00Z,2017-01-24T00:00:00Z,2017,York University Heights (27),Commercial,STOLEN
2017-03-02T00:00:00Z,2017-03-03T00:00:00Z,2017,York University Heights (27),House,STOLEN
2017-05-09T00:00:00Z,2017-05-12T00:00:00Z,2017,York University Heights (27),Outside,STOLEN
2017-05-23T00:00:00Z,2017-05-23T00:00:00Z,2017,York University Heights (27),Commercial,STOLEN
2017-06-09T00:00:00Z,2017-06-12T00:00:00Z,2017,York University Heights (27),Apartment,STOLEN
2017-06-09T00:00:00Z,2017-06-14T00:00:00Z,2017,York University Heights (27),Apartment,STOLEN
2017-06-27T00:00:00Z,2017-07-08T00:00:00Z,2017,York University Heights (27),Apartment,STOLEN
2017-07-18T00:00:00Z,2017-07-18T00:00:00Z,2017,York University Heights (27),Other,STOLEN
2017-07-23T00:00:00Z,2017-07-24T00:00:00Z,2017,York University Heights (27),Commercial,STOLEN
2017-07-28T00:00:00Z,2017-07-28T00:00:00Z,2017,York University Heights (27),Outside,STOLEN
2017-07-27T00:00:00Z,2017-07-28T00:00:00Z,2017,York University Heights (27),Outside,STOLEN
2017-08-20T00:00:00Z,2017-09-06T00:00:00Z,2017,York University Heights (27),Outside,STOLEN
2017-09-21T00:00:00Z,2017-09-22T00:00:00Z,2017,York University Heights (27),Educational,STOLEN
2017-09-20T00:00:00Z,2017-09-23T00:00:00Z,2017,York University Heights (27),Educational,STOLEN
2017-09-16T00:00:00Z,2017-09-25T00:00:00Z,2017,York University Heights (27),Apartment,STOLEN
2017-10-01T00:00:00Z,2017-10-01T00:00:00Z,2017,York University Heights (27),Outside,STOLEN
2017-11-15T00:00:00Z,2017-11-15T00:00:00Z,2017,York University Heights (27),Apartment,STOLEN
2018-01-27T00:00:00Z,2018-01-28T00:00:00Z,2018,York University Heights (27),Commercial,STOLEN
2018-05-11T00:00:00Z,2018-05-13T00:00:00Z,2018,York University Heights (27),Apartment,STOLEN
2018-05-11T00:00:00Z,2018-05-13T00:00:00Z,2018,York University Heights (27),Apartment,STOLEN
2018-05-21T00:00:00Z,2018-05-22T00:00:00Z,2018,York University Heights (27),Outside,STOLEN
2018-06-06T00:00:00Z,2018-06-06T00:00:00Z,2018,York University Heights (27),Educational,STOLEN
2018-05-23T00:00:00Z,2018-06-07T00:00:00Z,2018,York University Heights (27),Apartment,STOLEN
2018-06-08T00:00:00Z,2018-06-08T00:00:00Z,2018,York University Heights (27),Outside,STOLEN
2018-06-13T00:00:00Z,2018-06-15T00:00:00Z,2018,York University Heights (27),House,STOLEN
2018-07-01T00:00:00Z,2018-07-02T00:00:00Z,2018,York University Heights (27),Educational,STOLEN
2017-06-30T00:00:00Z,2018-07-03T00:00:00Z,2018,York University Heights (27),Commercial,STOLEN
2018-07-02T00:00:00Z,2018-07-10T00:00:00Z,2018,York University Heights (27),Transit,STOLEN
2018-07-12T00:00:00Z,2018-07-12T00:00:00Z,2018,York University Heights (27),Educational,STOLEN
2018-08-20T00:00:00Z,2018-08-21T00:00:00Z,2018,York University Heights (27),House,STOLEN
2017-12-24T00:00:00Z,2018-08-31T00:00:00Z,2018,York University Heights (27),Transit,STOLEN
2018-05-04T00:00:00Z,2018-09-13T00:00:00Z,2018,York University Heights (27),Apartment,STOLEN
2018-09-20T00:00:00Z,2018-09-20T00:00:00Z,2018,York University Heights (27),Transit,STOLEN
2018-09-17T00:00:00Z,2018-09-21T00:00:00Z,2018,York University Heights (27),Apartment,STOLEN
2018-09-21T00:00:00Z,2018-09-24T00:00:00Z,2018,York University Heights (27),House,STOLEN
2019-03-25T00:00:00Z,2019-03-25T00:00:00Z,2019,York University Heights (27),Outside,STOLEN
2019-04-28T00:00:00Z,2019-04-29T00:00:00Z,2019,York University Heights (27),Outside,STOLEN
2019-06-07T00:00:00Z,2019-06-07T00:00:00Z,2019,York University Heights (27),Commercial,STOLEN
2019-07-11T00:00:00Z,2019-07-15T00:00:00Z,2019,York University Heights (27),Other,STOLEN
2019-09-26T00:00:00Z,2019-09-26T00:00:00Z,2019,York University Heights (27),Educational,STOLEN
2019-10-04T00:00:00Z,2019-10-04T00:00:00Z,2019,York University Heights (27),Outside,STOLEN
2019-10-05T00:00:00Z,2019-10-05T00:00:00Z,2019,York University Heights (27),House,STOLEN
2020-04-20T00:00:00Z,2020-04-21T00:00:00Z,2020,York University Heights (27),House,STOLEN
2020-06-12T00:00:00Z,2020-06-16T00:00:00Z,2020,York University Heights (27),Commercial,STOLEN
2020-06-21T00:00:00Z,2020-06-22T00:00:00Z,2020,York University Heights (27),Outside,STOLEN
2020-06-22T00:00:00Z,2020-06-23T00:00:00Z,2020,York University Heights (27),Apartment,STOLEN
2020-06-30T00:00:00Z,2020-06-30T00:00:00Z,2020,York University Heights (27),Outside,STOLEN
2020-07-06T00:00:00Z,2020-07-09T00:00:00Z,2020,York University Heights (27),Commercial,STOLEN
2020-06-20T00:00:00Z,2020-07-10T00:00:00Z,2020,York University Heights (27),Apartment,STOLEN
2020-07-14T00:00:00Z,2020-07-16T00:00:00Z,2020,York University Heights (27),Apartment,STOLEN
2020-07-30T00:00:00Z,2020-08-03T00:00:00Z,2020,York University Heights (27),Outside,STOLEN
2020-08-22T00:00:00Z,2020-08-28T00:00:00Z,2020,York University Heights (27),Apartment,STOLEN
2014-06-12T00:00:00Z,2014-06-12T00:00:00Z,2014,York University Heights (27),House,STOLEN
2014-06-13T00:00:00Z,2014-06-16T00:00:00Z,2014,York University Heights (27),Apartment,STOLEN
2014-06-13T00:00:00Z,2014-06-16T00:00:00Z,2014,York University Heights (27),Apartment,STOLEN
2014-06-30T00:00:00Z,2014-07-04T00:00:00Z,2014,York University Heights (27),Other,STOLEN
2014-08-15T00:00:00Z,2014-08-16T00:00:00Z,2014,York University Heights (27),Other,STOLEN
2014-08-23T00:00:00Z,2014-08-30T00:00:00Z,2014,York University Heights (27),Outside,STOLEN
2014-09-21T00:00:00Z,2014-09-22T00:00:00Z,2014,York University Heights (27),Other,STOLEN
2014-09-24T00:00:00Z,2014-09-24T00:00:00Z,2014,York University Heights (27),Apartment,STOLEN
2014-12-01T00:00:00Z,2014-12-06T00:00:00Z,2014,York University Heights (27),Outside,STOLEN
2015-07-05T00:00:00Z,2015-07-05T00:00:00Z,2015,York University Heights (27),Commercial,UNKNOWN
2015-07-04T00:00:00Z,2015-07-04T00:00:00Z,2015,York University Heights (27),Educational,STOLEN
2018-06-24T00:00:00Z,2018-06-25T00:00:00Z,2018,Alderwood (20),Apartment,STOLEN
2018-06-08T00:00:00Z,2018-06-08T00:00:00Z,2018,Long Branch (19),Apartment,STOLEN
2020-07-18T00:00:00Z,2020-07-22T00:00:00Z,2020,Yorkdale-Glen Park (31),Outside,STOLEN
2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,2018,Alderwood (20),House,STOLEN
2020-07-18T00:00:00Z,2020-07-25T00:00:00Z,2020,Yorkdale-Glen Park (31),Outside,STOLEN
2018-07-12T00:00:00Z,2018-07-12T00:00:00Z,2018,Alderwood (20),Other,STOLEN
2020-07-17T00:00:00Z,2020-07-27T00:00:00Z,2020,Yorkdale-Glen Park (31),Other,STOLEN
2018-06-08T00:00:00Z,2018-06-08T00:00:00Z,2018,Long Branch (19),Other,STOLEN
2018-07-08T00:00:00Z,2018-07-20T00:00:00Z,2018,Alderwood (20),Other,STOLEN
2020-07-30T00:00:00Z,2020-08-01T00:00:00Z,2020,Yorkdale-Glen Park (31),Outside,STOLEN
2018-06-09T00:00:00Z,2018-06-09T00:00:00Z,2018,Long Branch (19),Outside,STOLEN
2018-07-08T00:00:00Z,2018-07-20T00:00:00Z,2018,Alderwood (20),Other,STOLEN
2019-07-24T00:00:00Z,2019-07-24T00:00:00Z,2019,Alderwood (20),House,STOLEN
2019-08-22T00:00:00Z,2019-08-23T00:00:00Z,2019,Alderwood (20),House,STOLEN
2014-08-10T00:00:00Z,2014-08-10T00:00:00Z,2014,Alderwood (20),Commercial,STOLEN
2014-09-03T00:00:00Z,2014-09-04T00:00:00Z,2014,Alderwood (20),House,STOLEN
2014-09-03T00:00:00Z,2014-09-04T00:00:00Z,2014,Alderwood (20),House,STOLEN
2014-11-11T00:00:00Z,2014-11-12T00:00:00Z,2014,Alderwood (20),Transit,STOLEN
2015-08-25T00:00:00Z,2015-08-31T00:00:00Z,2015,Alderwood (20),Commercial,STOLEN
2016-05-08T00:00:00Z,2016-05-13T00:00:00Z,2016,Alderwood (20),House,STOLEN
2016-05-08T00:00:00Z,2016-05-13T00:00:00Z,2016,Alderwood (20),House,STOLEN
2019-07-28T00:00:00Z,2019-07-29T00:00:00Z,2019,Alderwood (20),Apartment,STOLEN
2016-01-08T00:00:00Z,2016-01-09T00:00:00Z,2016,Alderwood (20),House,RECOVERED
2020-02-07T00:00:00Z,2020-02-26T00:00:00Z,2020,Alderwood (20),Commercial,STOLEN
2020-02-07T00:00:00Z,2020-02-26T00:00:00Z,2020,Alderwood (20),Commercial,STOLEN
2020-02-07T00:00:00Z,2020-02-26T00:00:00Z,2020,Alderwood (20),Commercial,STOLEN
2020-02-07T00:00:00Z,2020-02-26T00:00:00Z,2020,Alderwood (20),Commercial,STOLEN
2020-02-07T00:00:00Z,2020-02-26T00:00:00Z,2020,Alderwood (20),Commercial,STOLEN
2020-02-07T00:00:00Z,2020-02-26T00:00:00Z,2020,Alderwood (20),Commercial,STOLEN
2020-02-07T00:00:00Z,2020-02-26T00:00:00Z,2020,Alderwood (20),Commercial,STOLEN
2020-02-07T00:00:00Z,2020-02-26T00:00:00Z,2020,Alderwood (20),Commercial,STOLEN
2018-06-26T00:00:00Z,2018-06-27T00:00:00Z,2018,Alderwood (20),Transit,STOLEN
2014-05-16T00:00:00Z,2014-05-16T00:00:00Z,2014,Alderwood (20),Outside,STOLEN
2019-05-16T00:00:00Z,2019-05-17T00:00:00Z,2019,Alderwood (20),Outside,STOLEN
2016-08-15T00:00:00Z,2016-08-15T00:00:00Z,2016,Humber Summit (21),Commercial,STOLEN
2019-07-05T00:00:00Z,2019-07-16T00:00:00Z,2019,Alderwood (20),House,STOLEN
2018-06-21T00:00:00Z,2018-06-21T00:00:00Z,2018,Alderwood (20),Transit,STOLEN
2018-07-05T00:00:00Z,2018-07-09T00:00:00Z,2018,Alderwood (20),Transit,STOLEN
2018-07-12T00:00:00Z,2018-07-12T00:00:00Z,2018,Alderwood (20),Other,STOLEN
2015-12-12T00:00:00Z,2015-12-13T00:00:00Z,2015,Alderwood (20),Other,STOLEN
2017-05-15T00:00:00Z,2017-05-21T00:00:00Z,2017,Alderwood (20),Apartment,STOLEN
2017-04-12T00:00:00Z,2017-04-12T00:00:00Z,2017,Humber Summit (21),Commercial,STOLEN
2017-07-14T00:00:00Z,2017-07-14T00:00:00Z,2017,Humber Summit (21),Outside,STOLEN
2016-08-07T00:00:00Z,2016-08-07T00:00:00Z,2016,Bayview Village (52),Other,STOLEN
2018-07-09T00:00:00Z,2018-07-10T00:00:00Z,2018,Humber Summit (21),Other,STOLEN
2018-09-23T00:00:00Z,2018-09-23T00:00:00Z,2018,Humber Summit (21),Other,STOLEN
2019-06-20T00:00:00Z,2019-06-25T00:00:00Z,2019,Humber Summit (21),House,STOLEN
2019-06-20T00:00:00Z,2019-06-25T00:00:00Z,2019,Humber Summit (21),House,UNKNOWN
2019-10-10T00:00:00Z,2019-10-10T00:00:00Z,2019,Humber Summit (21),Outside,STOLEN
2019-10-10T00:00:00Z,2019-10-10T00:00:00Z,2019,Humber Summit (21),Outside,STOLEN
2019-10-10T00:00:00Z,2019-10-10T00:00:00Z,2019,Humber Summit (21),Outside,STOLEN
2019-12-26T00:00:00Z,2019-12-27T00:00:00Z,2019,Humber Summit (21),Educational,STOLEN
2014-06-14T00:00:00Z,2014-06-14T00:00:00Z,2014,Humber Summit (21),Outside,UNKNOWN
2014-07-08T00:00:00Z,2014-07-10T00:00:00Z,2014,Humber Summit (21),Outside,STOLEN
2014-07-15T00:00:00Z,2014-08-04T00:00:00Z,2014,Humber Summit (21),Outside,STOLEN
2014-08-04T00:00:00Z,2014-08-09T00:00:00Z,2014,Humber Summit (21),Outside,STOLEN
2014-09-01T00:00:00Z,2014-09-01T00:00:00Z,2014,Humber Summit (21),House,STOLEN
2015-10-31T00:00:00Z,2015-11-03T00:00:00Z,2015,Humber Summit (21),Commercial,STOLEN
2016-06-28T00:00:00Z,2016-07-07T00:00:00Z,2016,Humber Summit (21),Commercial,STOLEN
2016-08-15T00:00:00Z,2016-08-15T00:00:00Z,2016,Humber Summit (21),Commercial,STOLEN
2016-11-17T00:00:00Z,2016-11-17T00:00:00Z,2016,Humber Summit (21),Commercial,STOLEN
2016-11-17T00:00:00Z,2016-11-17T00:00:00Z,2016,Humber Summit (21),Commercial,STOLEN
2020-08-26T00:00:00Z,2020-08-26T00:00:00Z,2020,Humber Summit (21),Educational,RECOVERED
2014-08-01T00:00:00Z,2014-08-05T00:00:00Z,2014,Humber Summit (21),Outside,STOLEN
2015-08-15T00:00:00Z,2015-08-20T00:00:00Z,2015,Humber Summit (21),Outside,STOLEN
2016-09-19T00:00:00Z,2016-09-19T00:00:00Z,2016,Humber Summit (21),Commercial,STOLEN
2017-10-08T00:00:00Z,2017-10-08T00:00:00Z,2017,Humber Summit (21),Outside,STOLEN
2014-08-31T00:00:00Z,2014-08-31T00:00:00Z,2014,Humber Summit (21),Outside,STOLEN
2019-09-17T00:00:00Z,2019-09-18T00:00:00Z,2019,Humber Summit (21),Outside,STOLEN
2015-08-15T00:00:00Z,2015-08-15T00:00:00Z,2015,Humber Summit (21),House,STOLEN
2017-04-19T00:00:00Z,2017-04-27T00:00:00Z,2017,Humbermede (22),Commercial,STOLEN
2020-05-11T00:00:00Z,2020-05-21T00:00:00Z,2020,Humbermede (22),Apartment,STOLEN
2020-08-21T00:00:00Z,2020-08-22T00:00:00Z,2020,Humbermede (22),Outside,STOLEN
2015-01-13T00:00:00Z,2015-01-14T00:00:00Z,2015,Humbermede (22),Outside,STOLEN
2015-01-13T00:00:00Z,2015-01-14T00:00:00Z,2015,Humbermede (22),Outside,STOLEN
2016-04-28T00:00:00Z,2016-05-02T00:00:00Z,2016,Humbermede (22),House,STOLEN
2019-10-13T00:00:00Z,2019-10-16T00:00:00Z,2019,Humbermede (22),Other,STOLEN
2015-07-23T00:00:00Z,2015-07-23T00:00:00Z,2015,Humbermede (22),House,STOLEN
2016-05-24T00:00:00Z,2016-05-24T00:00:00Z,2016,Humbermede (22),Outside,STOLEN
2016-08-21T00:00:00Z,2016-08-21T00:00:00Z,2016,Humbermede (22),House,STOLEN
2020-05-20T00:00:00Z,2020-05-22T00:00:00Z,2020,Humbermede (22),Apartment,STOLEN
2017-07-27T00:00:00Z,2017-07-27T00:00:00Z,2017,Humbermede (22),House,STOLEN
2014-06-01T00:00:00Z,2014-06-01T00:00:00Z,2014,Humbermede (22),Apartment,STOLEN
2014-06-02T00:00:00Z,2014-06-02T00:00:00Z,2014,Humbermede (22),Other,STOLEN
2015-08-21T00:00:00Z,2015-09-01T00:00:00Z,2015,Humbermede (22),Other,STOLEN
2020-05-11T00:00:00Z,2020-05-21T00:00:00Z,2020,Humbermede (22),Apartment,STOLEN
2017-09-07T00:00:00Z,2017-09-12T00:00:00Z,2017,Humbermede (22),Educational,STOLEN
2018-01-08T00:00:00Z,2018-06-30T00:00:00Z,2018,Humbermede (22),Commercial,STOLEN
2018-01-08T00:00:00Z,2018-06-30T00:00:00Z,2018,Humbermede (22),Commercial,STOLEN
2015-08-06T00:00:00Z,2015-08-10T00:00:00Z,2015,Humbermede (22),House,STOLEN
2018-06-16T00:00:00Z,2018-06-17T00:00:00Z,2018,Pelmo Park-Humberlea (23),House,STOLEN
2018-06-16T00:00:00Z,2018-06-17T00:00:00Z,2018,Pelmo Park-Humberlea (23),House,STOLEN
2018-08-04T00:00:00Z,2018-08-06T00:00:00Z,2018,Pelmo Park-Humberlea (23),Commercial,STOLEN
2018-08-04T00:00:00Z,2018-08-06T00:00:00Z,2018,Pelmo Park-Humberlea (23),Commercial,STOLEN
2020-04-23T00:00:00Z,2020-04-26T00:00:00Z,2020,Pelmo Park-Humberlea (23),Commercial,STOLEN
2020-05-05T00:00:00Z,2020-05-06T00:00:00Z,2020,Pelmo Park-Humberlea (23),Outside,STOLEN
2020-08-03T00:00:00Z,2020-08-03T00:00:00Z,2020,Pelmo Park-Humberlea (23),House,STOLEN
2020-08-03T00:00:00Z,2020-08-03T00:00:00Z,2020,Pelmo Park-Humberlea (23),House,STOLEN
2014-07-08T00:00:00Z,2014-07-08T00:00:00Z,2014,Pelmo Park-Humberlea (23),House,STOLEN
2015-08-02T00:00:00Z,2015-08-08T00:00:00Z,2015,Mimico (includes Humber Bay Shores) (17),House,STOLEN
2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2019,Pelmo Park-Humberlea (23),Apartment,STOLEN
2014-06-08T00:00:00Z,2014-07-03T00:00:00Z,2014,Mimico (includes Humber Bay Shores) (17),Outside,STOLEN
2015-08-09T00:00:00Z,2015-08-11T00:00:00Z,2015,Mimico (includes Humber Bay Shores) (17),Other,STOLEN
2014-06-22T00:00:00Z,2014-06-22T00:00:00Z,2014,Pelmo Park-Humberlea (23),Commercial,STOLEN
2014-08-13T00:00:00Z,2014-08-13T00:00:00Z,2014,Mimico (includes Humber Bay Shores) (17),House,STOLEN
2018-06-13T00:00:00Z,2018-06-14T00:00:00Z,2018,Long Branch (19),Apartment,STOLEN
2018-06-13T00:00:00Z,2018-06-14T00:00:00Z,2018,Long Branch (19),Apartment,STOLEN
2018-06-22T00:00:00Z,2018-06-23T00:00:00Z,2018,Long Branch (19),Outside,STOLEN
2018-06-23T00:00:00Z,2018-06-24T00:00:00Z,2018,Long Branch (19),Transit,STOLEN
2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,2018,Long Branch (19),Outside,STOLEN
2018-07-09T00:00:00Z,2018-07-09T00:00:00Z,2018,Long Branch (19),House,STOLEN
2018-07-09T00:00:00Z,2018-07-09T00:00:00Z,2018,Long Branch (19),House,STOLEN
2018-07-20T00:00:00Z,2018-07-22T00:00:00Z,2018,Long Branch (19),Transit,STOLEN
2018-06-29T00:00:00Z,2018-07-23T00:00:00Z,2018,Long Branch (19),Apartment,STOLEN
2018-06-29T00:00:00Z,2018-07-23T00:00:00Z,2018,Long Branch (19),Apartment,STOLEN
2018-08-20T00:00:00Z,2018-08-24T00:00:00Z,2018,Long Branch (19),Other,STOLEN
2018-10-14T00:00:00Z,2018-10-15T00:00:00Z,2018,Long Branch (19),Apartment,STOLEN
2018-10-20T00:00:00Z,2018-10-20T00:00:00Z,2018,Long Branch (19),Apartment,STOLEN
2019-04-29T00:00:00Z,2019-05-04T00:00:00Z,2019,Long Branch (19),Apartment,STOLEN
2019-06-14T00:00:00Z,2019-06-16T00:00:00Z,2019,Long Branch (19),Apartment,STOLEN
2019-07-18T00:00:00Z,2019-07-18T00:00:00Z,2019,Long Branch (19),Transit,STOLEN
2019-09-28T00:00:00Z,2019-09-29T00:00:00Z,2019,Long Branch (19),Outside,STOLEN
2019-12-17T00:00:00Z,2020-01-17T00:00:00Z,2020,Long Branch (19),Apartment,STOLEN
2019-12-04T00:00:00Z,2019-12-17T00:00:00Z,2019,Long Branch (19),Apartment,STOLEN
2020-06-01T00:00:00Z,2020-06-01T00:00:00Z,2020,Long Branch (19),House,STOLEN
2020-06-01T00:00:00Z,2020-06-01T00:00:00Z,2020,Long Branch (19),House,STOLEN
2020-06-25T00:00:00Z,2020-06-25T00:00:00Z,2020,Long Branch (19),Apartment,STOLEN
2020-11-01T00:00:00Z,2020-11-01T00:00:00Z,2020,Long Branch (19),Commercial,STOLEN
2020-07-30T00:00:00Z,2020-08-04T00:00:00Z,2020,Yorkdale-Glen Park (31),Transit,STOLEN
2014-05-19T00:00:00Z,2014-05-20T00:00:00Z,2014,Long Branch (19),House,STOLEN
2014-06-03T00:00:00Z,2014-06-05T00:00:00Z,2014,Long Branch (19),Apartment,STOLEN
2014-08-28T00:00:00Z,2014-09-12T00:00:00Z,2014,Long Branch (19),House,STOLEN
2014-08-28T00:00:00Z,2014-09-12T00:00:00Z,2014,Long Branch (19),House,STOLEN
2014-09-28T00:00:00Z,2014-09-29T00:00:00Z,2014,Long Branch (19),House,STOLEN
2014-12-16T00:00:00Z,2015-01-23T00:00:00Z,2015,Long Branch (19),House,STOLEN
2014-12-16T00:00:00Z,2015-01-23T00:00:00Z,2015,Long Branch (19),House,STOLEN
2015-05-07T00:00:00Z,2015-05-07T00:00:00Z,2015,Long Branch (19),House,STOLEN
2015-05-29T00:00:00Z,2015-05-30T00:00:00Z,2015,Long Branch (19),Commercial,STOLEN
2015-08-08T00:00:00Z,2015-08-09T00:00:00Z,2015,Long Branch (19),House,STOLEN
2015-08-10T00:00:00Z,2015-08-11T00:00:00Z,2015,Long Branch (19),Other,STOLEN
2015-10-23T00:00:00Z,2015-10-26T00:00:00Z,2015,Long Branch (19),Outside,STOLEN
2015-10-27T00:00:00Z,2015-10-28T00:00:00Z,2015,Long Branch (19),Commercial,STOLEN
